Humidity,Temperature,LDR,Weather
73,32.5,105,Sunny
72,33,101,Sunny
72,33,101,Sunny
72,32.9,102,Sunny
72,32.5,104,Sunny
72,32.5,106,Sunny
71,33,102,Sunny
72,32.5,104,Sunny
71,33,101,Sunny
71,32.5,103,Sunny
71,32.5,103,Sunny
71,33,98,Sunny
71,33,97,Sunny
71,32.5,100,Sunny
70,33,96,Sunny
71,32.9,97,Sunny
71,33,97,Sunny
71,32.5,103,Sunny
71,32.5,102,Sunny
71,33,97,Sunny
71,32.5,104,Sunny
71,33,97,Sunny
71,32.8,97,Sunny
71,33,102,Sunny
71,32.7,98,Sunny
71,32.9,102,Sunny
71,32.7,100,Sunny
72,33,102,Sunny
71,33.1,99,Sunny
71,33.1,98,Sunny
71,33.1,98,Sunny
72,32.7,103,Sunny
71,32.7,99,Sunny
71,32.9,99,Sunny
72,32.9,102,Sunny
71,33,100,Sunny
71,32.7,104,Sunny
71,33.1,102,Sunny
71,32.6,104,Sunny
71,33,101,Sunny
71,32.5,105,Sunny
71,33,101,Sunny
71,33,102,Sunny
71,32.9,102,Sunny
71,32.5,103,Sunny
71,33,103,Sunny
71,32.5,106,Sunny
71,33,103,Sunny
71,32.9,100,Sunny
71,33,103,Sunny
71,32.5,108,Sunny
71,32.5,108,Sunny
71,32.9,103,Sunny
71,32.6,105,Sunny
71,33.1,103,Sunny
71,33,108,Sunny
71,32.9,104,Sunny
71,32.7,106,Sunny
71,33,109,Sunny
71,33.2,106,Sunny
71,33,104,Sunny
71,33.1,102,Sunny
71,32.6,108,Sunny
70,33,102,Sunny
70,32.7,108,Sunny
70,32.9,104,Sunny
70,32.5,106,Sunny
70,32.9,105,Sunny
70,32.9,106,Sunny
70,32.9,108,Sunny
70,32.9,109,Sunny
70,32.9,104,Sunny
70,32.7,108,Sunny
70,33,108,Sunny
70,32.9,104,Sunny
70,33,106,Sunny
70,33,102,Sunny
71,32.7,108,Sunny
71,33,103,Sunny
71,33,108,Sunny
71,32.8,106,Sunny
71,32.8,106,Sunny
71,33.1,103,Sunny
72,32.6,108,Sunny
72,33.1,100,Sunny
72,32.6,103,Sunny
72,32.6,105,Sunny
72,33.1,99,Sunny
72,32.6,102,Sunny
72,33.1,100,Sunny
72,32.6,103,Sunny
72,33.1,101,Sunny
72,32.7,109,Sunny
72,33.1,104,Sunny
71,33.1,105,Sunny
71,33.1,103,Sunny
71,32.6,106,Sunny
70,33.1,102,Sunny
71,32.6,104,Sunny
70,33.1,102,Sunny
71,32.7,104,Sunny
70,32.7,103,Sunny
70,32.7,104,Sunny
69,33.1,100,Sunny
69,32.6,103,Sunny
69,33.1,98,Sunny
69,33,104,Sunny
68,33.1,99,Sunny
68,33.1,100,Sunny
68,32.6,103,Sunny
68,32.6,102,Sunny
68,33.1,97,Sunny
69,32.6,102,Sunny
68,33.1,97,Sunny
69,32.6,103,Sunny
68,33.2,98,Sunny
69,32.6,102,Sunny
69,32.6,100,Sunny
68,33.1,96,Sunny
69,33.1,101,Sunny
69,33.1,99,Sunny
68,33.6,94,Sunny
69,33.1,99,Sunny
68,33.6,94,Sunny
69,33.6,97,Sunny
69,33.1,98,Sunny
69,33.6,96,Sunny
69,33.1,102,Sunny
68,33.6,98,Sunny
68,33.6,96,Sunny
68,33.6,97,Sunny
68,33.6,97,Sunny
68,33.6,98,Sunny
68,33.6,97,Sunny
68,33.1,101,Sunny
68,33.6,96,Sunny
69,33.1,100,Sunny
68,33.6,96,Sunny
69,33.1,98,Sunny
69,33.1,116,Sunny
68,33.6,112,Sunny
68,33.6,109,Sunny
68,33.1,116,Sunny
69,33.6,117,Sunny
69,33.1,118,Sunny
69,33.1,115,Sunny
69,33.6,116,Sunny
69,33.1,117,Sunny
69,33.6,115,Sunny
69,33.6,114,Sunny
68,33.6,106,Sunny
69,33.1,112,Sunny
69,33.6,113,Sunny
69,33.1,114,Sunny
69,33.1,112,Sunny
69,33.6,105,Sunny
69,33.1,103,Sunny
69,33.6,96,Sunny
69,33.1,101,Sunny
69,33.1,98,Sunny
69,33.1,99,Sunny
69,33.6,92,Sunny
69,33.1,99,Sunny
69,33.6,93,Sunny
69,33.2,98,Sunny
69,33.6,90,Sunny
68,33.1,97,Sunny
69,33.6,96,Sunny
68,33.3,104,Sunny
69,33.6,96,Sunny
69,34.1,94,Sunny
68,33.3,99,Sunny
69,33.7,94,Sunny
69,33.7,97,Sunny
69,33.7,96,Sunny
69,33.7,92,Sunny
69,33.2,97,Sunny
69,33.7,93,Sunny
69,33.7,94,Sunny
69,33.7,97,Sunny
69,33.7,99,Sunny
69,33.7,97,Sunny
69,33.2,104,Sunny
69,33.7,99,Sunny
69,33.2,106,Sunny
69,33.7,103,Sunny
69,33.7,105,Sunny
69,33.2,109,Sunny
69,33.7,106,Sunny
69,33.7,108,Sunny
69,33.2,110,Sunny
69,33.7,108,Sunny
69,33.7,106,Sunny
69,33.2,109,Sunny
69,33.7,104,Sunny
69,33.3,105,Sunny
69,33.7,103,Sunny
69,33.2,106,Sunny
69,33.7,103,Sunny
69,33.2,105,Sunny
68,33.7,102,Sunny
68,33.7,97,Sunny
68,33.7,98,Sunny
68,33.7,97,Sunny
68,33.2,106,Sunny
68,33.2,103,Sunny
68,33.2,106,Sunny
68,33.2,103,Sunny
68,33.7,100,Sunny
69,33.2,104,Sunny
68,33.7,105,Sunny
68,33.7,104,Sunny
69,33.2,110,Sunny
69,33.7,106,Sunny
69,33.2,108,Sunny
69,33.7,103,Sunny
69,33.2,103,Sunny
69,33.2,102,Sunny
69,33.7,94,Sunny
69,33.2,98,Sunny
69,33.7,92,Sunny
68,33.2,96,Sunny
69,33.7,90,Sunny
68,33.7,98,Sunny
69,33.7,96,Sunny
68,33.7,101,Sunny
69,33.7,99,Sunny
69,33.7,97,Sunny
69,34.2,90,Sunny
69,34.2,93,Sunny
69,34.2,91,Sunny
69,34.2,91,Sunny
69,33.7,94,Sunny
68,34.2,94,Sunny
69,33.7,97,Sunny
68,34.2,93,Sunny
69,33.7,100,Sunny
68,34.2,102,Sunny
68,34.2,97,Sunny
69,33.7,94,Sunny
68,34.2,87,Sunny
69,33.7,92,Sunny
68,34.2,88,Sunny
69,33.7,97,Sunny
68,34.2,86,Sunny
69,33.7,93,Sunny
69,34.2,86,Sunny
69,34.2,85,Sunny
69,33.7,91,Sunny
68,34.2,81,Sunny
68,34.2,85,Sunny
69,34.2,92,Sunny
68,34.3,81,Sunny
69,34,88,Sunny
68,34,89,Sunny
68,34.6,82,Sunny
68,33.8,88,Sunny
68,34.5,80,Sunny
68,33.8,88,Sunny
68,34.4,80,Sunny
68,33.8,88,Sunny
67,34.6,79,Sunny
68,33.8,86,Sunny
68,34.4,81,Sunny
68,33.8,89,Sunny
67,34.4,85,Sunny
68,33.8,90,Sunny
68,33.8,91,Sunny
68,33.8,88,Sunny
68,34.4,84,Sunny
68,34.4,82,Sunny
68,34,88,Sunny
68,34.4,82,Sunny
68,34.3,89,Sunny
68,34.4,78,Sunny
68,34.3,87,Sunny
68,34.5,81,Sunny
68,34.3,88,Sunny
68,34.3,84,Sunny
68,34.9,80,Sunny
68,34.3,87,Sunny
67,34.3,88,Sunny
67,34.3,90,Sunny
66,34.4,79,Sunny
66,34.4,80,Sunny
66,34.4,79,Sunny
66,34.4,82,Sunny
66,34.4,82,Sunny
66,34.5,79,Sunny
66,34.5,80,Sunny
67,34.9,80,Sunny
66,34.9,86,Sunny
67,34.3,90,Sunny
66,34.9,82,Sunny
66,34.9,78,Sunny
66,34.3,88,Sunny
66,34.9,78,Sunny
66,34.3,88,Sunny
66,34.3,87,Sunny
66,34.9,78,Sunny
66,34.3,86,Sunny
66,34.3,84,Sunny
66,34.9,76,Sunny
66,34.9,77,Sunny
66,34.9,78,Sunny
66,34.9,78,Sunny
66,34.9,76,Sunny
65,34.9,78,Sunny
65,34.9,78,Sunny
66,34.8,109,Sunny
65,34.9,125,Sunny
65,34.8,124,Sunny
65,34.5,122,Sunny
65,34.3,87,Sunny
65,34.3,91,Sunny
65,34.9,86,Sunny
65,34.9,80,Sunny
66,34.3,89,Sunny
66,34.9,82,Sunny
66,34.9,85,Sunny
66,34.8,91,Sunny
66,34.8,90,Sunny
66,35,85,Sunny
66,34.8,87,Sunny
65,34.9,80,Sunny
65,34.9,80,Sunny
65,34.9,78,Sunny
65,34.9,79,Sunny
66,34.9,80,Sunny
65,34.5,87,Sunny
66,34.9,80,Sunny
65,34.3,92,Sunny
66,34.9,84,Sunny
65,34.3,90,Sunny
65,34.3,92,Sunny
66,34.9,84,Sunny
65,34.5,89,Sunny
65,34.8,89,Sunny
65,34.8,93,Sunny
65,34.9,86,Sunny
65,34.9,89,Sunny
65,34.5,98,Sunny
65,34.4,103,Sunny
65,34.4,101,Sunny
65,34.9,98,Sunny
66,34.8,100,Sunny
66,34.9,90,Sunny
66,34.7,94,Sunny
66,34.9,88,Sunny
66,34.8,89,Sunny
65,34.9,84,Sunny
66,34.8,89,Sunny
66,34.8,88,Sunny
65,34.9,79,Sunny
65,34.8,84,Sunny
65,34.9,80,Sunny
65,34.8,87,Sunny
65,34.9,86,Sunny
64,35.5,84,Sunny
65,34.4,88,Sunny
64,35,85,Sunny
64,35,93,Sunny
65,34.4,89,Sunny
64,35,85,Sunny
64,35,85,Sunny
65,34.4,111,Sunny
65,35,108,Sunny
65,34.4,97,Sunny
64,35,87,Sunny
64,35,102,Sunny
64,35,94,Sunny
64,35,102,Sunny
65,34.4,89,Sunny
65,34.4,87,Sunny
66,35,79,Sunny
65,34.4,87,Sunny
65,35,78,Sunny
65,35,76,Sunny
65,34.4,84,Sunny
65,35,80,Sunny
65,34.4,84,Sunny
65,35,77,Sunny
65,35,77,Sunny
64,35,77,Sunny
65,34.9,85,Sunny
66,34.9,84,Sunny
64,35.7,78,Sunny
66,34.9,88,Sunny
66,34.9,82,Sunny
65,35.7,77,Sunny
66,35.1,87,Sunny
65,35.7,106,Sunny
66,34.9,99,Sunny
64,35.7,78,Sunny
65,34.9,85,Sunny
64,35.7,79,Sunny
64,35.6,80,Sunny
65,34.9,86,Sunny
65,35,79,Sunny
65,34.9,84,Sunny
65,35,77,Sunny
65,34.9,85,Sunny
65,34.9,87,Sunny
65,34.9,85,Sunny
64,35.1,84,Sunny
65,35.7,76,Sunny
65,35.5,85,Sunny
65,35.4,84,Sunny
65,36.2,77,Sunny
65,35.1,84,Sunny
65,35.9,77,Sunny
65,35.9,75,Sunny
65,35.9,76,Sunny
65,35.7,85,Sunny
65,35.9,76,Sunny
65,36.1,77,Sunny
65,35.9,76,Sunny
65,36,76,Sunny
65,35.7,84,Sunny
65,36.5,76,Sunny
65,35.7,87,Sunny
65,36.5,75,Sunny
65,35.7,85,Sunny
65,36.5,76,Sunny
65,35.7,85,Sunny
64,35.9,77,Sunny
64,35.7,86,Sunny
64,35.9,77,Sunny
64,35.7,80,Sunny
64,35.9,75,Sunny
64,35.7,85,Sunny
64,35.9,78,Sunny
64,35.3,85,Sunny
65,35.1,88,Sunny
65,35.5,87,Sunny
64,35.9,81,Sunny
65,35.7,88,Sunny
65,35.7,87,Sunny
64,35.9,81,Sunny
65,35.7,91,Sunny
64,35.9,81,Sunny
64,35.3,87,Sunny
64,35.9,84,Sunny
64,35.1,88,Sunny
64,35.1,89,Sunny
64,35.9,87,Sunny
64,35.9,84,Sunny
64,35.9,81,Sunny
64,35.9,81,Sunny
65,35.4,87,Sunny
64,35.9,78,Sunny
65,35.7,85,Sunny
65,35.9,78,Sunny
65,35.7,86,Sunny
64,36.2,81,Sunny
65,35.7,87,Sunny
64,35.9,80,Sunny
65,35.7,87,Sunny
65,35.9,80,Sunny
65,35.7,86,Sunny
65,35.9,81,Sunny
65,35.7,89,Sunny
64,35.9,85,Sunny
64,35.7,91,Sunny
64,35.9,88,Sunny
64,35.9,89,Sunny
65,35.7,104,Sunny
65,35.7,100,Sunny
64,35.9,94,Sunny
64,35.7,93,Sunny
64,35.9,86,Sunny
64,35.9,89,Sunny
64,35.9,88,Sunny
64,35.9,89,Sunny
64,35.6,93,Sunny
65,35.5,91,Sunny
64,35.7,96,Sunny
64,35.9,91,Sunny
64,35.1,96,Sunny
64,35.9,94,Sunny
64,35.1,98,Sunny
64,35.9,93,Sunny
64,36.3,89,Sunny
64,36.3,93,Sunny
64,35.1,98,Sunny
64,35.1,94,Sunny
64,35.1,96,Sunny
64,35.1,98,Sunny
64,35.7,101,Sunny
64,35.7,99,Sunny
64,35.7,97,Sunny
64,35.4,100,Sunny
64,35.7,94,Sunny
65,35.4,103,Sunny
64,35.7,90,Sunny
65,35.1,96,Sunny
64,35.7,94,Sunny
65,35.1,97,Sunny
65,35.1,93,Sunny
65,36.3,85,Sunny
64,35.1,91,Sunny
65,36.3,88,Sunny
64,35.1,93,Sunny
66,35.9,88,Sunny
64,35.9,93,Sunny
64,35.1,93,Sunny
64,35.9,87,Sunny
64,35.9,87,Sunny
64,35.9,88,Sunny
64,35.3,87,Sunny
65,35.9,82,Sunny
64,35.6,87,Sunny
66,35.7,85,Sunny
65,35.1,85,Sunny
65,35.9,79,Sunny
65,35.2,87,Sunny
65,35.1,86,Sunny
65,35.1,88,Sunny
65,36.3,84,Sunny
65,36.3,85,Sunny
65,35.1,90,Sunny
65,36.3,84,Sunny
65,35.1,88,Sunny
65,35.9,85,Sunny
65,35.2,89,Sunny
65,35.9,87,Sunny
66,35.3,91,Sunny
65,35.9,89,Sunny
65,35.3,93,Sunny
65,35.9,85,Sunny
65,35.9,86,Sunny
65,35.9,87,Sunny
65,35.1,92,Sunny
65,35.9,87,Sunny
65,35.1,96,Sunny
65,35.9,93,Sunny
66,35.1,97,Sunny
65,35.9,91,Sunny
65,35.1,98,Sunny
65,35.9,88,Sunny
65,35.1,93,Sunny
65,35.1,92,Sunny
65,36.2,84,Sunny
65,35.1,86,Sunny
65,36.3,79,Sunny
65,36.3,81,Sunny
65,35.1,88,Sunny
65,35.1,84,Sunny
65,35.1,80,Sunny
65,35.7,75,Sunny
65,35.1,80,Sunny
65,36.3,73,Sunny
64,35.1,80,Sunny
65,35.9,75,Sunny
64,35.6,80,Sunny
64,35.9,74,Sunny
64,35.7,81,Sunny
64,35.7,85,Sunny
64,35.7,82,Sunny
64,36.2,72,Sunny
64,35.7,80,Sunny
64,36.4,80,Sunny
64,36.4,80,Sunny
65,36.3,80,Sunny
65,36.5,75,Sunny
65,35.9,80,Sunny
65,36.5,77,Sunny
64,36.5,75,Sunny
64,35.9,80,Sunny
64,36.5,73,Sunny
64,36,81,Sunny
64,36.5,74,Sunny
64,36.5,76,Sunny
64,36.5,77,Sunny
64,36.5,76,Sunny
64,36.5,76,Sunny
64,36.5,76,Sunny
64,36.5,78,Sunny
64,36.5,75,Sunny
65,35.9,81,Sunny
65,35.9,80,Sunny
65,35.9,84,Sunny
64,36.5,77,Sunny
64,36.5,77,Sunny
64,36.5,77,Sunny
64,35.9,84,Sunny
64,36.5,78,Sunny
64,36,84,Sunny
64,36.5,77,Sunny
64,36.2,85,Sunny
64,36,85,Sunny
64,36.5,81,Sunny
64,36.1,88,Sunny
64,36.5,84,Sunny
64,36.2,88,Sunny
64,36,88,Sunny
64,36.5,86,Sunny
64,36.5,86,Sunny
64,36.5,86,Sunny
64,35.7,91,Sunny
64,36.5,87,Sunny
64,35.7,93,Sunny
64,36.1,89,Sunny
64,35.7,93,Sunny
64,35.9,87,Sunny
64,35.7,93,Sunny
64,35.9,89,Sunny
64,35.7,93,Sunny
64,35.9,89,Sunny
64,35.7,93,Sunny
64,35.7,90,Sunny
64,35.7,91,Sunny
64,36.1,86,Sunny
64,36,86,Sunny
64,36.1,88,Sunny
64,35.7,94,Sunny
64,35.7,96,Sunny
64,35.9,89,Sunny
64,35.9,89,Sunny
64,35.7,92,Sunny
64,35.9,89,Sunny
64,35.7,94,Sunny
64,35.9,91,Sunny
65,35.7,97,Sunny
64,35.9,92,Sunny
65,35.7,93,Sunny
64,35.9,89,Sunny
64,35.7,96,Sunny
64,35.9,92,Sunny
64,35.7,96,Sunny
64,35.9,91,Sunny
64,35.7,98,Sunny
64,35.7,98,Sunny
64,35.9,96,Sunny
64,35.9,97,Sunny
64,35.9,96,Sunny
64,35.7,98,Sunny
64,35.9,96,Sunny
65,35.7,97,Sunny
64,35.9,91,Sunny
65,35.7,94,Sunny
65,35.9,88,Sunny
65,35.7,93,Sunny
65,35.9,89,Sunny
65,35.7,94,Sunny
65,35.9,87,Sunny
65,35.7,90,Sunny
64,35.1,90,Sunny
64,35.9,87,Sunny
64,35.1,92,Sunny
64,35.9,89,Sunny
64,35.9,93,Sunny
64,35.9,94,Sunny
64,35.9,91,Sunny
64,35.1,96,Sunny
64,35.9,90,Sunny
64,35.2,91,Sunny
64,35.1,84,Sunny
64,35.3,84,Sunny
64,35.9,78,Sunny
64,35.6,84,Sunny
64,35.9,78,Sunny
64,35.9,81,Sunny
64,35.7,90,Sunny
64,35.9,79,Sunny
65,35.7,84,Sunny
64,35.9,77,Sunny
65,35.7,86,Sunny
65,35.7,86,Sunny
64,35.9,78,Sunny
64,36,81,Sunny
65,35.7,87,Sunny
64,35.9,80,Sunny
64,35.9,78,Sunny
64,35.7,87,Sunny
64,35.9,84,Sunny
64,35.7,89,Sunny
64,35.9,85,Sunny
64,35.9,85,Sunny
64,35.9,88,Sunny
64,35.9,89,Sunny
64,35.9,93,Sunny
64,35.7,101,Sunny
64,36.5,96,Sunny
64,35.7,97,Sunny
64,35.9,99,Sunny
64,35.7,103,Sunny
64,35.7,101,Sunny
64,35.7,101,Sunny
64,35.9,101,Sunny
64,35.7,102,Sunny
64,35.7,103,Sunny
64,35.7,104,Sunny
64,35.9,102,Sunny
64,35.7,102,Sunny
65,35.7,103,Sunny
64,35.9,100,Sunny
65,35.7,100,Sunny
65,35.9,100,Sunny
65,35.7,101,Sunny
65,35.7,100,Sunny
65,35.9,96,Sunny
65,35.9,96,Sunny
65,35.7,97,Sunny
65,35.9,96,Sunny
65,35.7,97,Sunny
65,35.3,99,Sunny
65,35.9,96,Sunny
65,35.9,94,Sunny
66,35.7,100,Sunny
65,35.9,96,Sunny
64,35.9,96,Sunny
64,35.9,96,Sunny
64,35.9,93,Sunny
64,35.9,94,Sunny
64,35.9,91,Sunny
64,35.9,90,Sunny
64,35.7,96,Sunny
64,36.5,90,Sunny
64,36.5,89,Sunny
64,35.7,94,Sunny
64,36.5,90,Sunny
64,36.1,91,Sunny
64,36.5,89,Sunny
64,36.4,93,Sunny
65,36.5,88,Sunny
65,36.5,87,Sunny
65,35.9,90,Sunny
65,35.9,90,Sunny
65,35.9,87,Sunny
65,36.5,84,Sunny
65,35.9,86,Sunny
64,36.5,84,Sunny
64,36.5,84,Sunny
64,35.9,87,Sunny
64,36.5,81,Sunny
64,35.9,89,Sunny
64,35.9,88,Sunny
64,35.9,89,Sunny
64,36.5,85,Sunny
64,36,89,Sunny
64,36.5,86,Sunny
65,35.9,90,Sunny
65,36.5,88,Sunny
65,35.9,93,Sunny
65,36.2,90,Sunny
65,36.4,89,Sunny
64,36.5,86,Sunny
64,36.5,86,Sunny
64,36.5,85,Sunny
64,36.3,93,Sunny
64,36.2,91,Sunny
65,36.5,88,Sunny
65,36.4,94,Sunny
65,36.2,90,Sunny
65,36,93,Sunny
65,36,97,Sunny
65,36.5,92,Sunny
65,36.5,89,Sunny
65,36.5,89,Sunny
65,36.1,92,Sunny
65,36,93,Sunny
65,36.5,89,Sunny
65,35.9,89,Sunny
65,36.5,85,Sunny
65,36.4,90,Sunny
65,36.5,84,Sunny
65,36.4,88,Sunny
65,36.5,80,Sunny
65,36.3,88,Sunny
65,36.5,80,Sunny
65,36.4,88,Sunny
65,36.5,82,Sunny
65,35.9,88,Sunny
65,36.5,82,Sunny
65,35.9,88,Sunny
65,36.5,82,Sunny
65,36.1,89,Sunny
65,36.5,84,Sunny
65,35.7,92,Sunny
65,36.5,85,Sunny
65,35.9,89,Sunny
65,36.5,86,Sunny
65,35.8,89,Sunny
65,36.5,87,Sunny
65,35.7,88,Sunny
65,36.5,81,Sunny
65,35.7,87,Sunny
65,36.5,82,Sunny
65,35.7,88,Sunny
65,36.5,82,Sunny
65,36.4,88,Sunny
65,36.4,88,Sunny
65,36.5,86,Sunny
65,36.5,85,Sunny
65,36.5,86,Sunny
65,36.5,85,Sunny
65,36.5,85,Sunny
65,36.5,88,Sunny
65,36.5,85,Sunny
65,36.5,84,Sunny
65,35.9,92,Sunny
65,36.5,87,Sunny
65,35.9,90,Sunny
64,36.5,87,Sunny
65,35.9,89,Sunny
64,36.5,88,Sunny
64,36.4,93,Sunny
64,36.5,84,Sunny
64,36.4,85,Sunny
64,36.5,77,Sunny
64,35.9,82,Sunny
64,36.5,75,Sunny
64,35.7,78,Sunny
64,35.8,78,Sunny
64,36.5,69,Sunny
64,36.5,77,Sunny
64,36.5,76,Sunny
64,36.4,81,Sunny
64,36.5,84,Sunny
64,36.4,93,Sunny
64,36.5,79,Sunny
65,36.3,85,Sunny
64,36.5,77,Sunny
64,36.5,77,Sunny
65,36.2,80,Sunny
64,36.5,76,Sunny
65,36.4,80,Sunny
64,36.5,76,Sunny
64,35.9,86,Sunny
64,36.5,76,Sunny
64,35.9,81,Sunny
64,36.5,72,Sunny
64,35.9,78,Sunny
64,36.5,73,Sunny
64,35.9,80,Sunny
64,37,75,Sunny
64,36,85,Sunny
64,36.7,78,Sunny
64,36.3,81,Sunny
64,36,81,Sunny
64,35.9,84,Sunny
64,35.9,79,Sunny
64,36.8,75,Sunny
64,36.7,72,Sunny
64,36.8,72,Sunny
64,36.7,70,Sunny
65,36.6,77,Sunny
64,36.7,68,Sunny
64,36.6,75,Sunny
64,36.7,69,Sunny
64,36.6,78,Sunny
64,36.7,70,Sunny
64,36.6,77,Sunny
64,36.6,76,Sunny
65,36.6,76,Sunny
65,36.7,69,Sunny
65,36.7,68,Sunny
65,36.7,70,Sunny
65,36.7,68,Sunny
65,36.6,78,Sunny
65,36.7,68,Sunny
65,36.6,75,Sunny
64,36.6,79,Sunny
64,36.7,75,Sunny
64,36.7,79,Sunny
64,37.2,87,Sunny
64,37.4,79,Sunny
64,37.2,86,Sunny
64,37.4,79,Sunny
64,37.2,87,Sunny
64,37.2,85,Sunny
64,36.7,89,Sunny
64,36.7,79,Sunny
63,36.6,87,Sunny
63,36.7,85,Sunny
63,36.6,89,Sunny
63,36.6,86,Sunny
63,36.7,82,Sunny
63,36.6,86,Sunny
63,36.7,79,Sunny
63,36.6,85,Sunny
63,36.6,86,Sunny
63,36.6,88,Sunny
63,36.6,87,Sunny
63,36.7,80,Sunny
63,36.7,79,Sunny
63,36.7,76,Sunny
63,36.6,84,Sunny
63,36.7,76,Sunny
63,36.7,76,Sunny
62,36.7,76,Sunny
63,36.6,82,Sunny
63,36.6,84,Sunny
63,36.6,79,Sunny
63,36.6,84,Sunny
63,36.6,79,Sunny
63,36.7,70,Sunny
63,36.7,69,Sunny
63,36.7,69,Sunny
64,36.6,77,Sunny
64,36.7,67,Sunny
63,36.6,77,Sunny
63,36.7,68,Sunny
64,36.6,78,Sunny
63,36.7,76,Sunny
64,36.6,80,Sunny
63,36.7,72,Sunny
63,36.6,76,Sunny
63,36.7,70,Sunny
63,36.6,77,Sunny
63,36.7,68,Sunny
63,36.7,67,Sunny
64,36.6,70,Sunny
63,36.7,62,Sunny
63,36.6,70,Sunny
63,36.7,63,Sunny
63,36.6,72,Sunny
63,36.7,65,Sunny
63,36.6,73,Sunny
63,36.6,73,Sunny
63,36.6,70,Sunny
63,37.3,67,Sunny
64,37.4,66,Sunny
64,37.1,70,Sunny
63,37.4,65,Sunny
63,36.9,70,Sunny
63,36.8,70,Sunny
63,37.4,65,Sunny
63,36.8,73,Sunny
63,36.8,69,Sunny
63,37.1,65,Sunny
63,36.8,72,Sunny
63,37.4,67,Sunny
63,36.8,73,Sunny
63,36.8,74,Sunny
63,36.8,75,Sunny
62,37,64,Sunny
63,36.8,72,Sunny
63,37.1,62,Sunny
63,36.8,70,Sunny
63,37.4,67,Sunny
63,36.8,73,Sunny
63,37.1,62,Sunny
62,37.4,64,Sunny
63,37.4,64,Sunny
63,37.4,65,Sunny
63,37.4,68,Sunny
62,37.1,74,Sunny
62,36.8,84,Sunny
62,37.1,80,Sunny
62,36.8,86,Sunny
62,37.4,77,Sunny
62,36.8,84,Sunny
62,36.8,81,Sunny
62,36.8,86,Sunny
62,37.4,78,Sunny
62,37.4,76,Sunny
62,37.4,74,Sunny
62,37.4,78,Sunny
62,37.4,77,Sunny
62,37.4,69,Sunny
62,36.8,82,Sunny
62,37.4,68,Sunny
62,36.8,68,Sunny
62,37.4,57,Sunny
62,36.8,66,Sunny
62,37.4,57,Sunny
62,36.8,69,Sunny
62,36.8,67,Sunny
62,37.6,58,Sunny
62,37.4,67,Sunny
62,37.6,60,Sunny
62,37.4,66,Sunny
62,37.6,57,Sunny
62,37.4,67,Sunny
62,37.6,58,Sunny
62,37.6,60,Sunny
62,37.6,61,Sunny
62,37.6,60,Sunny
62,37.6,58,Sunny
62,37.6,57,Sunny
61,37.6,58,Sunny
61,37.6,58,Sunny
61,37.6,60,Sunny
61,37.6,58,Sunny
61,37.4,66,Sunny
61,37.6,57,Sunny
61,37.4,65,Sunny
61,37.8,58,Sunny
61,37.4,68,Sunny
61,38.3,60,Sunny
61,37.6,66,Sunny
61,38.3,67,Sunny
61,37.6,78,Sunny
61,38.3,76,Sunny
61,37.1,84,Sunny
61,37.8,82,Sunny
61,37.6,79,Sunny
61,37.6,81,Sunny
61,37.6,81,Sunny
61,37.4,89,Sunny
61,37.6,81,Sunny
61,37.4,86,Sunny
61,37.6,70,Sunny
61,37.4,75,Sunny
61,37.6,68,Sunny
61,37.4,78,Sunny
62,37.6,70,Sunny
62,37.4,79,Sunny
62,37.4,79,Sunny
62,37.6,73,Sunny
62,37.2,81,Sunny
62,37.6,78,Sunny
62,36.8,85,Sunny
61,37.3,78,Sunny
61,36.8,82,Sunny
61,37.1,78,Sunny
62,36.8,87,Sunny
62,36.8,87,Sunny
62,36.8,88,Sunny
62,37.2,84,Sunny
62,37.4,86,Sunny
62,37.4,86,Sunny
61,37.4,89,Sunny
62,37.4,93,Sunny
61,36.8,94,Sunny
61,37.4,90,Sunny
61,36.8,92,Sunny
61,37.4,86,Sunny
61,36.8,92,Sunny
61,37.4,90,Sunny
61,36.8,94,Sunny
61,37.4,92,Sunny
61,36.8,91,Sunny
61,37.4,91,Sunny
61,36.8,93,Sunny
61,36.8,97,Sunny
61,36.8,96,Sunny
61,36.8,96,Sunny
61,37.4,92,Sunny
61,37.4,98,Sunny
62,37.4,97,Sunny
61,37.4,98,Sunny
61,36.9,103,Sunny
61,37.4,100,Sunny
61,36.7,100,Sunny
61,36.7,99,Sunny
61,36.6,103,Sunny
61,36.7,98,Sunny
61,36.6,98,Sunny
61,36.7,88,Sunny
61,36.6,90,Sunny
61,36.6,90,Sunny
61,36.6,89,Sunny
61,36.6,94,Sunny
61,36.6,94,Sunny
61,36.6,94,Sunny
61,36.7,94,Sunny
61,36.6,98,Sunny
61,36.7,92,Sunny
61,36.6,96,Sunny
61,36.7,94,Sunny
62,36.7,92,Sunny
62,36.7,97,Sunny
62,36.6,102,Sunny
62,36.7,96,Sunny
62,36.6,96,Sunny
62,36.7,85,Sunny
62,36.6,84,Sunny
62,36.7,77,Sunny
62,36.6,85,Sunny
62,36.7,79,Sunny
62,36.6,87,Sunny
62,36.7,80,Sunny
62,36.6,89,Sunny
62,36.7,86,Sunny
62,36.6,93,Sunny
63,36.6,94,Sunny
62,36.7,98,Sunny
62,36.6,100,Sunny
62,36.7,97,Sunny
62,36.6,94,Sunny
62,36.7,87,Sunny
62,36.7,92,Sunny
